0,0.6948677484053015,
1,0.4448828013673149,
2,0.37415652945017286,
3,0.36316626829446563,
4,0.32107698175850785,
5,0.3171313250192791,
6,0.29733423733229597,
7,0.29226130697192276,
8,0.30208842716296247,
9,0.29867486038258867,
10,0.2852909978008763,
11,0.27770213996326554,
12,0.2801039341243892,
13,0.2829925792366072,
14,0.27367107104499216,
15,0.2669021981226439,
16,0.28158016042388984,
17,0.2763334511074247,
18,0.2676771906504498,
19,0.28991584457760416,
20,0.2634719741448964,
21,0.26096456098904414,
22,0.2446312120307205,
23,0.23081330934760555,
24,0.2227554420438229,
25,0.21898223031675393,
26,0.21284926992018832,
27,0.20840177031335197,
28,0.20171806792497268,
29,0.20995796855473758,
30,0.19770078461170135,
31,0.20119294779447705,
32,0.2060187782715723,
33,0.19505996246287396,
34,0.19274386891558912,
35,0.18612210397497084,
36,0.17491947930332882,
37,0.16900049700442024,
38,0.1711995993606265,
39,0.18447743176349238,
40,0.19285059892173514,
41,0.23066538685060645,
42,0.22676999806430845,
43,0.21367125121893055,
44,0.1810327419716259,
45,0.20665672799544824,
46,0.19852420490084652,
47,0.23579710289356434,
48,0.1972214995165261,
49,0.19467306666262205,
50,0.18313696723329762,
51,0.17491985312114355,
52,0.17070262240156187,
53,0.18269306912523964,
54,0.19090314938422365,
